Bjelovarsko.bilogorska,Brodsko.posavska,Dubrovačko.neretvanska,Grad.Zagreb,Istarska,Karlovačka,Koprivničko.križevačka,Krapinsko.zagorska,Ličko.senjska,Međimurska,Osječko.baranjska,Požeško.slavonska,Primorsko.goranska,Šibensko.kninska,Sisačko.moslavačka,Splitsko.dalmatinska,Varaždinska,Virovitičko.podravska,Vukovarsko.srijemska,Zadarska,Zagrebačka,Hrvatska,Datum,Panonska.Hrvatska,Jadranska.Hrvatska,Sjeverna.Hrvatska,Panonska.Hrvatska.7d,Jadranska.Hrvatska.7d,Sjeverna.Hrvatska.7d,Grad.Zagreb.7d,Hrvatska.7d,Panonska.Hrvatska.14d,Jadranska.Hrvatska.14d,Sjeverna.Hrvatska.14d,Grad.Zagreb.14d,Hrvatska.14d,Panonska.Hrvatska.diff,Jadranska.Hrvatska.diff,Sjeverna.Hrvatska.diff,Grad.Zagreb.diff,Hrvatska.diff,Panonska.Hrvatska.pop,Jadranska.Hrvatska.pop,Sjeverna.Hrvatska.pop,Grad.Zagreb.pop
0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,2021-08-09,0,1,1,2,4,1,1,8,6,13,4,5,28,-50,-55.5555555555556,-66.6666666666667,-75,-60,1060209,1373802,814919,809235
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021-08-10,0,0,0,2,4,1,1,8,6,12,4,4,26,-50,-50,-66.6666666666667,-66.6666666666667,-55.5555555555556,1060209,1373802,814919,809235
0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,3,2021-08-11,1,2,0,2,5,1,0,8,6,14,4,4,28,-50,-44.4444444444444,-66.6666666666667,-100,-60,1060209,1373802,814919,809235
0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2021-08-12,0,0,0,2,5,1,2,10,6,13,2,5,26,-50,-37.5,0,-33.3333333333333,-37.5,1060209,1373802,814919,809235
0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,2021-08-13,0,2,0,1,7,1,2,11,4,14,2,3,23,-66.6666666666667,0,0,100,-8.33333333333334,1060209,1373802,814919,809235
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2021-08-14,1,0,0,2,6,1,2,11,5,11,1,3,20,-33.3333333333333,20,Inf,100,22.2222222222222,1060209,1373802,814919,809235
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,2021-08-15,0,2,0,2,7,1,2,12,5,10,1,3,19,-33.3333333333333,133.333333333333,Inf,100,71.4285714285714,1060209,1373802,814919,809235
0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2021-08-16,0,1,0,2,7,0,4,13,4,11,1,5,21,0,75,-100,300,62.5,1060209,1373802,814919,809235
0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,2021-08-17,1,2,0,3,9,0,4,16,5,13,1,5,24,50,125,-100,300,100,1060209,1373802,814919,809235
0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,3,2021-08-18,0,2,0,2,9,0,5,16,4,14,1,5,24,0,80,-100,Inf,100,1060209,1373802,814919,809235
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2021-08-19,1,0,0,3,9,0,3,15,5,14,1,5,25,50,80,-100,50,50,1060209,1373802,814919,809235
0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2021-08-20,0,0,0,3,7,0,6,16,4,14,1,8,27,200,0,-100,200,45.4545454545455,1060209,1373802,814919,809235
0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2021-08-21,0,1,0,2,8,0,8,18,4,14,1,10,29,0,33.3333333333333,-100,300,63.6363636363636,1060209,1373802,814919,809235
0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2021-08-22,1,0,0,3,6,0,9,18,5,13,1,11,30,50,-14.2857142857143,-100,350,50,1060209,1373802,814919,809235
0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,2021-08-23,0,1,0,3,6,0,9,18,5,13,0,13,31,50,-14.2857142857143,NA,125,38.4615384615385,1060209,1373802,814919,809235
0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,4,2021-08-24,1,2,0,3,6,0,10,19,6,15,0,14,35,0,-33.3333333333333,NA,150,18.75,1060209,1373802,814919,809235
0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,1,0,6,2021-08-25,2,4,0,5,8,0,9,22,7,17,0,14,38,150,-11.1111111111111,NA,80,37.5,1060209,1373802,814919,809235
0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2021-08-26,1,0,0,5,8,0,10,23,8,17,0,13,38,66.6666666666667,-11.1111111111111,NA,233.333333333333,53.3333333333333,1060209,1373802,814919,809235
0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,6,2021-08-27,0,5,0,5,13,0,8,26,8,20,0,14,42,66.6666666666667,85.7142857142857,NA,33.3333333333333,62.5,1060209,1373802,814919,809235
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2021-08-28,0,1,0,5,13,0,6,24,7,21,0,14,42,150,62.5,NA,-25,33.3333333333333,1060209,1373802,814919,809235
0,0,0,2,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,6,2021-08-29,1,3,0,5,16,0,7,28,8,22,0,16,46,66.6666666666667,166.666666666667,NA,-22.2222222222222,55.5555555555556,1060209,1373802,814919,809235
0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,3,2021-08-30,2,1,0,7,16,0,5,28,10,22,0,14,46,133.333333333333,166.666666666667,NA,-44.4444444444444,55.5555555555556,1060209,1373802,814919,809235
0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,2021-08-31,0,2,0,6,16,0,6,28,9,22,0,16,47,100,166.666666666667,NA,-40,47.3684210526316,1060209,1373802,814919,809235
1,1,0,2,0,0,0,0,0,0,1,0,0,2,0,2,0,0,0,2,0,11,2021-09-01,3,6,0,7,18,0,8,33,12,26,0,17,55,40,125,NA,-11.1111111111111,50,1060209,1373802,814919,809235
0,0,0,2,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,6,2021-09-02,1,3,0,7,21,0,9,37,12,29,0,19,60,40,162.5,NA,-10,60.8695652173913,1060209,1373802,814919,809235
0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,2,0,1,0,0,0,7,2021-09-03,1,3,0,8,19,0,11,38,13,32,0,19,64,60,46.1538461538461,NA,37.5,46.1538461538461,1060209,1373802,814919,809235
0,0,1,3,0,0,1,0,0,0,0,0,1,0,0,2,0,0,0,0,0,8,2021-09-04,0,4,1,8,22,1,14,45,13,35,1,20,69,60,69.2307692307692,Inf,133.333333333333,87.5,1060209,1373802,814919,809235
0,0,0,2,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,5,2021-09-05,2,1,0,9,20,1,14,44,14,36,1,21,72,80,25,Inf,100,57.1428571428571,1060209,1373802,814919,809235
1,1,0,2,0,0,0,0,0,0,1,0,1,0,0,1,0,2,0,1,0,10,2021-09-06,5,3,0,12,22,1,16,51,19,38,1,21,79,71.4285714285714,37.5,Inf,220,82.1428571428571,1060209,1373802,814919,809235
0,1,0,5,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,10,2021-09-07,3,2,0,15,22,1,19,57,21,38,1,25,85,150,37.5,Inf,216.666666666667,103.571428571429,1060209,1373802,814919,809235
0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,4,0,0,1,1,0,10,2021-09-08,2,6,1,14,22,2,18,56,21,40,2,26,89,100,22.2222222222222,Inf,125,69.6969696969697,1060209,1373802,814919,809235
0,0,0,5,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,8,2021-09-09,1,2,0,14,21,2,21,58,21,42,2,30,95,100,0,Inf,133.333333333333,56.7567567567568,1060209,1373802,814919,809235
0,0,0,3,0,1,0,0,0,0,1,0,0,0,0,7,0,0,1,1,0,14,2021-09-10,3,8,0,16,26,2,21,65,24,45,2,32,103,100,36.8421052631579,Inf,90.9090909090909,71.0526315789474,1060209,1373802,814919,809235
0,1,0,5,1,1,0,0,0,0,0,0,2,0,0,3,0,0,0,0,0,13,2021-09-11,2,6,0,18,28,1,23,70,26,50,2,37,115,125,27.2727272727273,0,64.2857142857143,55.5555555555556,1060209,1373802,814919,809235
0,1,0,1,0,2,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,7,2021-09-12,5,1,0,21,28,1,22,72,30,48,2,36,116,133.333333333333,40,0,57.1428571428571,63.6363636363636,1060209,1373802,814919,809235
0,0,1,4,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,9,2021-09-13,0,4,1,16,29,2,24,71,28,51,3,40,122,33.3333333333333,31.8181818181818,100,50,39.2156862745098,1060209,1373802,814919,809235
0,0,0,4,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7,2021-09-14,2,1,0,15,28,2,23,68,30,50,3,42,125,0,27.2727272727273,100,21.0526315789474,19.2982456140351,1060209,1373802,814919,809235
0,0,0,2,0,1,0,0,1,0,0,0,1,0,0,3,0,0,0,1,0,9,2021-09-15,1,6,0,14,28,1,24,67,28,50,3,42,123,0,27.2727272727273,-50,33.3333333333333,19.6428571428571,1060209,1373802,814919,809235
1,0,0,2,0,0,0,0,0,1,2,0,0,0,0,0,0,2,1,0,0,9,2021-09-16,6,0,1,19,26,2,21,68,33,47,4,42,126,35.7142857142857,23.8095238095238,0,0,17.2413793103448,1060209,1373802,814919,809235
1,0,0,2,2,1,0,0,0,0,1,1,1,0,0,1,0,0,0,2,0,12,2021-09-17,4,6,0,20,24,2,20,66,36,50,4,41,131,25,-7.69230769230769,0,-4.76190476190477,1.53846153846153,1060209,1373802,814919,809235
0,0,1,3,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,7,2021-09-18,0,3,1,18,21,3,18,60,36,49,4,41,130,0,-25,200,-21.7391304347826,-14.2857142857143,1060209,1373802,814919,809235
0,0,0,5,1,0,0,0,0,0,1,0,1,1,0,4,0,0,1,0,0,14,2021-09-19,2,7,0,15,27,3,22,67,36,55,4,44,139,-28.5714285714286,-3.57142857142857,200,0,-6.94444444444444,1060209,1373802,814919,809235
0,0,1,5,1,0,0,1,0,0,0,0,0,0,0,2,0,0,1,0,0,11,2021-09-20,1,4,1,16,27,3,23,69,32,56,5,47,140,0,-6.89655172413793,50,-4.16666666666666,-2.8169014084507,1060209,1373802,814919,809235
1,0,0,5,0,1,1,0,1,0,3,0,0,0,0,1,0,0,0,0,0,13,2021-09-21,5,2,1,19,28,4,24,75,34,56,6,47,143,26.6666666666667,0,100,4.34782608695652,10.2941176470588,1060209,1373802,814919,809235
1,0,0,9,0,1,0,1,0,0,0,0,1,1,0,1,0,0,0,1,0,16,2021-09-22,2,4,1,20,26,5,31,82,34,54,6,55,149,42.8571428571429,-7.14285714285714,400,29.1666666666667,22.3880597014925,1060209,1373802,814919,809235
0,0,0,4,0,0,0,0,0,0,0,1,0,0,1,3,1,0,0,2,0,12,2021-09-23,2,5,1,16,31,5,33,85,35,57,7,54,153,-15.7894736842105,19.2307692307692,150,57.1428571428571,25,1060209,1373802,814919,809235
0,0,1,2,0,0,1,0,0,0,1,0,2,0,0,4,1,1,0,1,0,14,2021-09-24,2,8,2,14,33,7,33,87,34,57,9,53,153,-30,37.5,250,65,31.8181818181818,1060209,1373802,814919,809235
1,0,0,7,0,0,1,1,0,0,0,0,0,0,1,0,0,1,2,1,0,15,2021-09-25,5,1,2,19,31,8,37,95,37,52,11,55,155,5.55555555555556,47.6190476190476,166.666666666667,105.555555555556,58.3333333333333,1060209,1373802,814919,809235
1,0,0,4,0,0,0,0,0,0,2,0,1,1,1,1,0,0,0,0,0,11,2021-09-26,4,3,0,21,27,8,36,92,36,54,11,58,159,40,0,166.666666666667,63.6363636363636,37.3134328358209,1060209,1373802,814919,809235
0,0,0,2,2,0,0,0,0,0,2,0,0,0,0,1,0,0,1,0,0,8,2021-09-27,3,3,0,23,26,7,33,89,39,53,10,56,158,43.75,-3.70370370370371,133.333333333333,43.4782608695652,28.9855072463768,1060209,1373802,814919,809235
0,1,0,7,0,1,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0,14,2021-09-28,4,1,2,22,25,8,35,90,41,53,12,59,165,15.7894736842105,-10.7142857142857,100,45.8333333333333,20,1060209,1373802,814919,809235
2,0,1,3,0,0,2,0,0,0,0,0,1,0,0,1,0,1,0,1,0,12,2021-09-29,3,4,2,23,25,9,29,86,43,51,14,60,168,15,-3.84615384615384,80,-6.45161290322581,4.87804878048781,1060209,1373802,814919,809235
1,1,0,2,0,0,1,0,1,0,1,2,0,0,0,0,0,1,0,0,0,10,2021-09-30,6,1,1,27,21,9,27,84,43,52,14,60,169,68.75,-32.258064516129,80,-18.1818181818182,-1.17647058823529,1060209,1373802,814919,809235
1,2,0,5,0,1,0,0,0,0,2,0,1,0,0,2,0,0,0,0,0,14,2021-10-01,6,3,0,31,16,7,30,84,45,49,14,63,171,121.428571428571,-51.5151515151515,0,-9.09090909090909,-3.44827586206896,1060209,1373802,814919,809235
0,0,1,6,0,0,0,0,0,0,3,1,0,0,0,0,0,0,2,1,0,14,2021-10-02,6,2,0,32,17,5,29,83,51,48,13,66,178,68.4210526315789,-45.1612903225806,-37.5,-21.6216216216216,-12.6315789473684,1060209,1373802,814919,809235
0,1,0,3,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,7,2021-10-03,4,0,0,32,14,5,28,79,53,41,13,64,171,52.3809523809524,-48.1481481481482,-37.5,-22.2222222222222,-14.1304347826087,1060209,1373802,814919,809235
1,0,0,7,1,1,1,1,0,0,1,0,0,1,0,1,2,1,0,1,0,19,2021-10-04,4,4,4,33,15,9,33,90,56,41,16,66,179,43.4782608695652,-42.3076923076923,28.5714285714286,0,1.12359550561798,1060209,1373802,814919,809235
0,2,0,5,0,0,1,0,0,2,0,0,0,0,1,1,4,0,0,2,0,18,2021-10-05,3,3,7,32,17,14,31,94,54,42,22,66,184,45.4545454545455,-32,75,-11.4285714285714,4.44444444444445,1060209,1373802,814919,809235
0,0,0,2,0,1,0,0,0,0,2,0,0,0,1,1,1,0,0,0,0,8,2021-10-06,4,1,1,33,14,13,30,90,56,39,22,59,176,43.4782608695652,-44,44.4444444444444,3.44827586206897,4.65116279069768,1060209,1373802,814919,809235
3,0,0,6,0,0,1,1,1,0,2,0,2,0,1,0,5,0,0,0,0,22,2021-10-07,6,3,7,33,16,19,34,102,60,37,28,61,186,22.2222222222222,-23.8095238095238,111.111111111111,25.9259259259259,21.4285714285714,1060209,1373802,814919,809235
0,0,0,3,1,0,1,0,1,0,1,0,0,-1,0,3,0,0,0,1,0,10,2021-10-08,1,5,1,28,18,20,32,98,59,34,27,62,182,-9.67741935483871,12.5,185.714285714286,6.66666666666667,16.6666666666667,1060209,1373802,814919,809235
2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,9,2021-10-09,2,3,1,24,19,21,29,93,56,36,26,58,176,-25,11.7647058823529,320,0,12.0481927710843,1060209,1373802,814919,809235
1,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,2,0,0,0,6,2021-10-10,5,0,1,25,19,22,26,92,57,33,27,54,171,-21.875,35.7142857142857,340,-7.14285714285714,16.4556962025316,1060209,1373802,814919,809235
1,1,0,7,0,1,1,0,0,0,2,2,1,0,1,2,0,2,1,2,0,24,2021-10-11,11,5,1,32,20,19,26,97,65,35,28,59,187,-3.03030303030303,33.3333333333333,111.111111111111,-21.2121212121212,7.77777777777777,1060209,1373802,814919,809235
0,0,1,15,0,0,0,1,0,0,1,0,1,0,0,2,4,0,0,2,0,27,2021-10-12,1,6,5,30,23,17,36,106,62,40,31,67,200,-6.25,35.2941176470588,21.4285714285714,16.1290322580645,12.7659574468085,1060209,1373802,814919,809235
1,2,0,8,0,0,0,0,0,0,3,0,0,2,1,0,0,1,0,0,0,18,2021-10-13,8,2,0,34,24,16,42,116,67,38,29,72,206,3.03030303030303,71.4285714285714,23.0769230769231,40,28.8888888888889,1060209,1373802,814919,809235
0,0,1,4,0,1,0,0,0,1,4,0,2,0,0,2,0,0,0,0,0,15,2021-10-14,5,5,1,33,26,10,40,109,66,42,29,74,211,0,62.5,-47.3684210526316,17.6470588235294,6.86274509803921,1060209,1373802,814919,809235
0,1,1,6,0,0,1,1,1,0,2,0,1,0,0,0,0,0,0,1,0,15,2021-10-15,3,4,2,35,25,11,43,114,63,43,31,75,212,25,38.8888888888889,-45,34.375,16.3265306122449,1060209,1373802,814919,809235
1,0,0,5,0,1,1,0,0,0,2,2,1,0,2,0,2,1,1,0,0,19,2021-10-16,10,1,3,43,23,13,45,124,67,42,34,74,217,79.1666666666667,21.0526315789474,-38.0952380952381,55.1724137931034,33.3333333333333,1060209,1373802,814919,809235
0,0,0,2,0,1,0,0,0,0,3,0,2,0,1,0,2,0,0,0,0,11,2021-10-17,5,2,2,43,25,14,47,129,68,44,36,73,221,72,31.5789473684211,-36.3636363636364,80.7692307692308,40.2173913043478,1060209,1373802,814919,809235
3,0,1,6,1,1,1,0,0,0,2,1,2,0,1,1,0,0,1,0,0,21,2021-10-18,9,5,1,41,25,14,46,126,73,45,33,72,223,28.125,25,-26.3157894736842,76.9230769230769,29.8969072164948,1060209,1373802,814919,809235
0,0,0,9,0,0,1,1,0,0,1,1,1,1,0,3,2,1,0,3,0,24,2021-10-19,3,8,4,43,27,13,40,123,73,50,30,76,229,43.3333333333333,17.3913043478261,-23.5294117647059,11.1111111111111,16.0377358490566,1060209,1373802,814919,809235
0,0,0,7,0,1,0,0,0,0,4,0,0,0,0,2,1,1,1,0,0,17,2021-10-20,7,2,1,42,27,14,39,122,76,51,30,81,238,23.5294117647059,12.5,-12.5,-7.14285714285714,5.17241379310345,1060209,1373802,814919,809235
1,1,0,6,1,1,0,0,0,0,4,0,1,0,0,0,0,0,1,1,0,17,2021-10-21,8,3,0,45,25,13,41,124,78,51,23,81,233,36.3636363636364,-3.84615384615384,30,2.49999999999999,13.7614678899083,1060209,1373802,814919,809235
2,2,0,7,0,1,0,1,1,0,3,2,2,0,0,2,1,0,1,0,0,25,2021-10-22,11,5,2,53,26,13,42,134,88,51,24,85,248,51.4285714285714,4,18.1818181818182,-2.32558139534884,17.5438596491228,1060209,1373802,814919,809235
3,1,0,5,0,1,3,0,0,0,4,1,1,1,1,2,4,0,0,1,0,28,2021-10-23,11,5,7,54,30,17,42,143,97,53,30,87,267,25.5813953488372,30.4347826086957,30.7692307692308,-6.66666666666667,15.3225806451613,1060209,1373802,814919,809235
1,0,1,4,0,1,1,2,0,0,1,1,3,1,0,2,2,2,0,0,0,22,2021-10-24,6,7,5,55,35,20,44,154,98,60,34,91,283,27.9069767441861,40,42.8571428571429,-6.38297872340425,19.3798449612403,1060209,1373802,814919,809235
1,0,3,9,0,2,1,0,0,0,5,4,0,0,1,0,1,1,1,1,0,30,2021-10-25,15,4,2,61,34,21,47,163,102,59,35,93,289,48.780487804878,36,50,2.17391304347827,29.3650793650794,1060209,1373802,814919,809235
2,0,0,10,0,1,1,0,0,0,1,1,3,2,1,0,3,0,1,0,0,26,2021-10-26,7,5,4,65,31,21,48,165,108,58,34,88,288,51.1627906976744,14.8148148148148,61.5384615384615,20,34.1463414634146,1060209,1373802,814919,809235
5,1,0,8,1,0,0,0,1,0,0,0,1,1,0,1,0,3,3,1,0,26,2021-10-27,12,6,0,70,35,20,49,174,112,62,34,88,296,66.6666666666667,29.6296296296296,42.8571428571429,25.6410256410256,42.6229508196721,1060209,1373802,814919,809235
0,1,0,7,0,3,0,1,0,0,1,0,3,0,1,1,2,1,3,2,0,26,2021-10-28,10,6,3,72,38,23,50,183,117,63,36,91,307,60,52,76.9230769230769,21.9512195121951,47.5806451612903,1060209,1373802,814919,809235
1,0,0,7,0,4,0,1,0,1,2,1,2,0,2,4,1,1,0,3,0,30,2021-10-29,11,9,3,72,42,24,50,188,125,68,37,92,322,35.8490566037736,61.5384615384615,84.6153846153846,19.047619047619,40.2985074626866,1060209,1373802,814919,809235
0,0,0,1,2,3,1,2,1,0,4,1,0,0,1,2,1,1,2,0,0,22,2021-10-30,12,5,4,73,42,21,46,182,127,72,38,88,325,35.1851851851852,40,23.5294117647059,9.52380952380953,27.2727272727273,1060209,1373802,814919,809235
4,1,0,14,0,1,1,0,0,0,2,0,3,0,0,2,2,0,0,1,0,31,2021-10-31,8,6,3,75,41,19,56,191,130,76,39,100,345,36.3636363636364,17.1428571428571,-5,27.2727272727273,24.025974025974,1060209,1373802,814919,809235
6,0,1,15,0,1,2,1,0,0,2,0,4,0,0,3,2,0,1,1,0,39,2021-11-01,10,9,5,70,46,22,62,200,131,80,43,109,363,14.7540983606557,35.2941176470588,4.76190476190477,31.9148936170213,22.6993865030675,1060209,1373802,814919,809235
2,0,1,18,1,0,0,4,1,0,2,1,1,1,0,2,0,5,1,2,0,42,2021-11-02,11,9,4,74,50,22,70,216,139,81,43,118,381,13.8461538461538,61.2903225806452,4.76190476190477,45.8333333333333,30.9090909090909,1060209,1373802,814919,809235
0,1,0,9,1,2,2,3,0,0,4,0,2,1,1,3,2,0,1,0,0,32,2021-11-03,9,7,7,71,51,29,71,222,141,86,49,120,396,1.42857142857142,45.7142857142857,45,44.8979591836735,27.5862068965517,1060209,1373802,814919,809235
1,0,3,8,0,1,1,0,0,1,5,0,6,1,2,3,0,0,3,1,0,36,2021-11-04,12,14,2,73,59,28,72,232,145,97,51,122,415,1.38888888888888,55.2631578947368,21.7391304347826,44,26.775956284153,1060209,1373802,814919,809235
1,0,2,14,3,2,1,2,0,0,4,0,5,0,1,5,4,1,3,2,0,50,2021-11-05,12,17,7,74,67,32,79,252,146,109,56,129,440,2.77777777777777,59.5238095238095,33.3333333333333,58,34.0425531914894,1060209,1373802,814919,809235
2,0,1,15,0,0,4,2,0,2,3,1,4,2,1,5,3,1,2,2,0,50,2021-11-06,10,14,11,72,76,39,93,280,145,118,60,139,462,-1.36986301369864,80.9523809523809,85.7142857142857,102.173913043478,53.8461538461539,1060209,1373802,814919,809235
3,0,2,13,1,4,3,2,1,0,3,2,3,3,0,3,2,1,0,0,0,46,2021-11-07,13,13,7,77,83,43,92,295,152,124,62,148,486,2.66666666666666,102.439024390244,126.315789473684,64.2857142857143,54.4502617801047,1060209,1373802,814919,809235
3,0,3,11,0,2,3,5,1,1,6,0,5,2,2,5,2,3,1,4,0,59,2021-11-08,17,20,11,84,94,49,88,315,154,140,71,150,515,20,104.347826086957,122.727272727273,41.9354838709678,57.5,1060209,1373802,814919,809235
0,1,0,20,0,4,2,0,1,1,1,0,4,2,1,5,2,1,2,3,0,50,2021-11-09,10,15,5,83,100,50,90,323,157,150,72,160,539,12.1621621621622,100,127.272727272727,28.5714285714286,49.537037037037,1060209,1373802,814919,809235
1,0,1,20,1,4,3,3,1,1,8,0,8,0,1,3,2,3,4,2,0,66,2021-11-10,21,16,9,95,109,52,101,357,166,160,81,172,579,33.8028169014084,113.725490196078,79.3103448275862,42.2535211267606,60.8108108108108,1060209,1373802,814919,809235
2,1,2,11,0,3,3,1,0,3,8,1,2,4,0,4,2,0,3,3,0,53,2021-11-11,18,15,9,101,110,59,104,374,174,169,87,176,606,38.3561643835616,86.4406779661017,110.714285714286,44.4444444444444,61.2068965517241,1060209,1373802,814919,809235
1,2,0,27,2,4,1,2,0,1,6,1,10,1,0,0,5,1,1,1,0,66,2021-11-12,16,14,9,105,107,61,117,390,179,174,93,196,642,41.8918918918919,59.7014925373134,90.625,48.1012658227848,54.7619047619048,1060209,1373802,814919,809235
2,1,1,10,1,1,1,2,0,0,3,1,5,3,1,4,1,1,2,1,0,41,2021-11-13,12,15,4,107,108,54,112,381,179,184,93,205,661,48.6111111111111,42.1052631578947,38.4615384615385,20.4301075268817,36.0714285714286,1060209,1373802,814919,809235
2,2,0,15,1,5,4,2,1,0,4,0,3,0,3,5,4,1,3,0,0,55,2021-11-14,20,10,10,114,105,57,114,390,191,188,100,206,685,48.0519480519481,26.5060240963855,32.5581395348837,23.9130434782609,32.2033898305085,1060209,1373802,814919,809235
2,3,1,17,0,1,4,2,0,3,6,2,3,1,1,2,1,0,1,0,0,50,2021-11-15,16,7,10,113,92,56,120,381,197,186,105,208,696,34.5238095238095,-2.12765957446809,14.2857142857143,36.3636363636364,20.9523809523809,1060209,1373802,814919,809235
0,3,1,21,1,4,1,1,1,1,5,0,6,3,2,4,3,3,2,2,0,64,2021-11-16,19,18,6,122,95,57,121,395,205,195,107,211,718,46.9879518072289,-5,14,34.4444444444445,22.2910216718266,1060209,1373802,814919,809235
6,4,0,18,1,3,1,3,0,1,4,2,8,0,2,3,4,1,1,1,0,63,2021-11-17,23,13,9,124,92,57,119,392,219,201,109,220,749,30.5263157894737,-15.5963302752294,9.61538461538463,17.8217821782178,9.80392156862746,1060209,1373802,814919,809235
1,1,0,11,1,8,5,7,0,0,8,1,6,0,2,5,1,1,5,2,0,65,2021-11-18,27,14,13,133,91,61,119,404,234,201,120,223,778,31.6831683168317,-17.2727272727273,3.38983050847457,14.4230769230769,8.02139037433156,1060209,1373802,814919,809235
3,3,1,19,3,2,4,1,0,1,10,1,2,0,1,4,2,2,4,2,0,65,2021-11-19,26,12,8,143,89,60,111,403,248,196,121,228,793,36.1904761904762,-16.8224299065421,-1.63934426229508,-5.12820512820513,3.33333333333334,1060209,1373802,814919,809235
1,0,1,22,0,3,3,1,1,1,9,0,4,1,1,6,4,1,1,0,0,60,2021-11-20,16,13,9,147,87,65,123,422,254,195,119,235,803,37.3831775700935,-19.4444444444444,20.3703703703704,9.82142857142858,10.761154855643,1060209,1373802,814919,809235
4,0,3,29,0,2,4,3,1,1,7,1,5,0,4,3,3,1,2,0,0,73,2021-11-21,21,12,11,148,89,66,137,440,262,194,123,251,830,29.8245614035088,-15.2380952380952,15.7894736842105,20.1754385964912,12.8205128205128,1060209,1373802,814919,809235
1,1,0,19,3,4,0,4,0,1,2,3,4,3,1,6,5,1,2,2,0,62,2021-11-22,15,18,10,147,100,66,139,452,260,192,122,259,833,30.0884955752212,8.69565217391304,17.8571428571429,15.8333333333333,18.6351706036745,1060209,1373802,814919,809235
0,3,1,25,2,2,1,4,1,1,3,3,4,0,4,3,5,0,4,1,0,67,2021-11-23,19,12,11,147,94,71,143,455,269,189,128,264,850,20.4918032786885,-1.05263157894737,24.5614035087719,18.1818181818182,15.1898734177215,1060209,1373802,814919,809235
8,1,0,16,0,6,3,3,0,2,9,1,5,0,2,0,4,2,1,1,0,64,2021-11-24,30,6,12,154,87,74,141,456,278,179,131,260,848,24.1935483870968,-5.43478260869565,29.8245614035088,18.4873949579832,16.3265306122449,1060209,1373802,814919,809235
2,4,1,28,5,0,1,8,0,3,7,0,4,1,3,3,2,2,1,0,0,75,2021-11-25,19,14,14,146,87,75,158,466,279,178,136,277,870,9.77443609022557,-4.39560439560439,22.9508196721311,32.7731092436975,15.3465346534653,1060209,1373802,814919,809235
1,0,0,17,2,1,1,0,0,2,7,0,9,1,1,5,3,0,1,0,0,51,2021-11-26,11,17,6,131,92,73,156,452,274,181,133,267,855,-8.3916083916084,3.37078651685394,21.6666666666667,40.5405405405405,12.1588089330025,1060209,1373802,814919,809235
